level,x,y,grid_w,grid_h,visits,traces_touching,trace_share,mean_step_frac,pauses,pauses_per_trace,pause_rate,mean_pause_ms,cohort
bonus2,7,8,12,12,341,328,1.0,0.5101,80,0.2439,0.2346,4420.6,slow_solver
bonus2,7,9,12,12,334,328,1.0,0.4522,84,0.2561,0.2515,2985.7,slow_solver
bonus2,7,10,12,12,339,328,1.0,0.4449,85,0.2591,0.2507,2178.8,slow_solver
bonus2,7,11,12,12,337,328,1.0,0.3636,52,0.1585,0.1543,3152.2,slow_solver
bonus2,8,0,12,12,363,328,1.0,0.8001,97,0.2957,0.2672,3835.3,slow_solver
bonus2,8,1,12,12,354,328,1.0,0.81,116,0.3537,0.3277,5378.1,slow_solver
bonus2,8,2,12,12,420,328,1.0,0.7211,184,0.561,0.4381,2424.1,slow_solver
bonus2,8,3,12,12,358,328,1.0,0.7039,153,0.4665,0.4274,9194.1,slow_solver
bonus2,8,4,12,12,346,328,1.0,0.6908,114,0.3476,0.3295,4161.1,slow_solver
bonus2,8,5,12,12,430,328,1.0,0.6011,119,0.3628,0.2767,4668.2,slow_solver
bonus2,8,6,12,12,344,328,1.0,0.6086,68,0.2073,0.1977,4084.5,slow_solver
bonus2,8,7,12,12,338,328,1.0,0.5811,40,0.122,0.1183,2967.2,slow_solver
bonus2,8,8,12,12,334,328,1.0,0.526,40,0.122,0.1198,2807.9,slow_solver
bonus2,8,9,12,12,333,328,1.0,0.4756,32,0.0976,0.0961,2499.1,slow_solver
bonus2,8,10,12,12,332,328,1.0,0.4597,33,0.1006,0.0994,1727.5,slow_solver
bonus2,8,11,12,12,331,328,1.0,0.3862,31,0.0945,0.0937,2075.9,slow_solver
bonus2,9,0,12,12,347,328,1.0,0.7936,72,0.2195,0.2075,40419.8,slow_solver
bonus2,9,1,12,12,356,328,1.0,0.7943,66,0.2012,0.1854,2635.1,slow_solver
bonus2,9,2,12,12,348,328,1.0,0.7324,117,0.3567,0.3362,1902.4,slow_solver
bonus2,9,5,12,12,384,328,1.0,0.5984,130,0.3963,0.3385,5666.3,slow_solver
bonus2,9,6,12,12,343,328,1.0,0.5947,70,0.2134,0.2041,2360.0,slow_solver
bonus2,9,7,12,12,330,328,1.0,0.5776,50,0.1524,0.1515,3243.4,slow_solver
bonus2,9,8,12,12,334,328,1.0,0.5193,37,0.1128,0.1108,3057.2,slow_solver
bonus2,9,9,12,12,329,328,1.0,0.48,26,0.0793,0.079,3433.4,slow_solver
bonus2,9,10,12,12,329,328,1.0,0.4534,34,0.1037,0.1033,2371.7,slow_solver
bonus2,9,11,12,12,329,328,1.0,0.3957,29,0.0884,0.0881,1860.0,slow_solver
bonus2,10,0,12,12,352,328,1.0,0.7768,67,0.2043,0.1903,2391.0,slow_solver
bonus2,10,1,12,12,336,328,1.0,0.7904,77,0.2348,0.2292,2506.5,slow_solver
bonus2,10,2,12,12,359,328,1.0,0.7374,71,0.2165,0.1978,1622.8,slow_solver
bonus2,10,3,12,12,328,328,1.0,0.7459,60,0.1829,0.1829,2013.9,slow_solver
bonus2,10,5,12,12,385,328,1.0,0.5753,65,0.1982,0.1688,2222.0,slow_solver
bonus2,10,6,12,12,340,328,1.0,0.5807,56,0.1707,0.1647,1981.2,slow_solver
bonus2,10,7,12,12,331,328,1.0,0.5647,25,0.0762,0.0755,2325.2,slow_solver
bonus2,10,8,12,12,330,328,1.0,0.5088,30,0.0915,0.0909,2378.9,slow_solver
bonus2,10,9,12,12,332,328,1.0,0.479,31,0.0945,0.0934,1942.5,slow_solver
bonus2,10,10,12,12,333,328,1.0,0.4549,41,0.125,0.1231,1553.0,slow_solver
bonus2,10,11,12,12,332,328,1.0,0.41,39,0.1189,0.1175,1564.3,slow_solver
bonus2,11,0,12,12,329,328,1.0,0.7717,108,0.3293,0.3283,3423.8,slow_solver
bonus2,11,1,12,12,338,328,1.0,0.7615,100,0.3049,0.2959,4715.9,slow_solver
bonus2,11,2,12,12,339,328,1.0,0.7554,114,0.3476,0.3363,4058.4,slow_solver
bonus2,11,3,12,12,328,328,1.0,0.7515,80,0.2439,0.2439,1779.2,slow_solver
bonus2,11,5,12,12,332,328,1.0,0.5716,128,0.3902,0.3855,2680.3,slow_solver
bonus2,11,6,12,12,346,328,1.0,0.5401,90,0.2744,0.2601,2415.5,slow_solver
bonus2,11,7,12,12,335,328,1.0,0.5307,81,0.247,0.2418,4933.6,slow_solver
bonus2,11,8,12,12,336,328,1.0,0.4699,103,0.314,0.3065,7185.0,slow_solver
bonus2,11,9,12,12,344,328,1.0,0.4568,89,0.2713,0.2587,4554.1,slow_solver
bonus2,11,10,12,12,344,328,1.0,0.4212,66,0.2012,0.1919,2798.8,slow_solver
bonus2,11,11,12,12,331,328,1.0,0.4172,100,0.3049,0.3021,2948.4,slow_solver
bonus3,0,0,14,14,328,328,1.0,0.0,319,0.9726,0.9726,2375956.9,slow_solver
bonus3,0,2,14,14,333,328,1.0,0.3752,156,0.4756,0.4685,9650.5,slow_solver
bonus3,0,3,14,14,353,328,1.0,0.3856,103,0.314,0.2918,3168.2,slow_solver
bonus3,0,4,14,14,338,328,1.0,0.4306,91,0.2774,0.2692,19957.9,slow_solver
bonus3,0,5,14,14,338,328,1.0,0.447,90,0.2744,0.2663,4811.7,slow_solver
bonus3,0,6,14,14,337,328,1.0,0.4901,82,0.25,0.2433,4492.5,slow_solver
bonus3,0,7,14,14,351,328,1.0,0.5158,72,0.2195,0.2051,13828.9,slow_solver
bonus3,0,8,14,14,347,328,1.0,0.5439,85,0.2591,0.245,13271.8,slow_solver
bonus3,0,9,14,14,355,328,1.0,0.5649,94,0.2866,0.2648,3927.7,slow_solver
bonus3,0,10,14,14,350,328,1.0,0.6157,100,0.3049,0.2857,3300.6,slow_solver
bonus3,0,11,14,14,614,328,1.0,0.6434,174,0.5305,0.2834,3686.9,slow_solver
bonus3,0,12,14,14,525,328,1.0,0.661,73,0.2226,0.139,41618.3,slow_solver
bonus3,0,13,14,14,521,328,1.0,0.6662,159,0.4848,0.3052,1649.0,slow_solver
bonus3,1,0,14,14,333,328,1.0,0.0053,81,0.247,0.2432,101568.6,slow_solver
bonus3,1,1,14,14,339,328,1.0,0.2608,167,0.5091,0.4926,5036.1,slow_solver
bonus3,1,2,14,14,427,328,1.0,0.3414,112,0.3415,0.2623,2405.6,slow_solver
bonus3,1,3,14,14,339,328,1.0,0.4467,107,0.3262,0.3156,2852.2,slow_solver
bonus3,1,4,14,14,340,328,1.0,0.4898,57,0.1738,0.1676,2417.8,slow_solver
bonus3,1,5,14,14,340,328,1.0,0.5082,68,0.2073,0.2,2654.4,slow_solver
bonus3,1,6,14,14,360,328,1.0,0.5378,75,0.2287,0.2083,15192.9,slow_solver
bonus3,1,7,14,14,333,328,1.0,0.5717,91,0.2774,0.2733,3663.7,slow_solver
bonus3,1,8,14,14,356,328,1.0,0.5734,79,0.2409,0.2219,2484.8,slow_solver
bonus3,1,9,14,14,335,328,1.0,0.6052,81,0.247,0.2418,2395.5,slow_solver
bonus3,1,10,14,14,353,328,1.0,0.6426,90,0.2744,0.255,2910.2,slow_solver
bonus3,1,11,14,14,419,328,1.0,0.6346,114,0.3476,0.2721,2984.1,slow_solver
bonus3,1,13,14,14,328,328,1.0,0.6767,99,0.3018,0.3018,2125.6,slow_solver
bonus3,2,0,14,14,333,328,1.0,0.0686,64,0.1951,0.1922,3118.9,slow_solver
bonus3,2,1,14,14,345,328,1.0,0.3106,59,0.1799,0.171,2518.7,slow_solver
bonus3,2,2,14,14,340,328,1.0,0.4363,101,0.3079,0.2971,4194.3,slow_solver
bonus3,2,3,14,14,353,328,1.0,0.4729,93,0.2835,0.2635,2769.4,slow_solver
bonus3,2,4,14,14,340,328,1.0,0.5398,87,0.2652,0.2559,2469.2,slow_solver
bonus3,2,5,14,14,341,328,1.0,0.5588,83,0.253,0.2434,2379.1,slow_solver
bonus3,2,6,14,14,343,328,1.0,0.5883,107,0.3262,0.312,2624.1,slow_solver
bonus3,2,8,14,14,340,328,1.0,0.6339,112,0.3415,0.3294,2926.6,slow_solver
bonus3,2,9,14,14,339,328,1.0,0.6446,81,0.247,0.2389,2967.1,slow_solver
bonus3,2,10,14,14,349,328,1.0,0.6686,90,0.2744,0.2579,3373.0,slow_solver
bonus3,2,11,14,14,460,328,1.0,0.5827,141,0.4299,0.3065,4991.6,slow_solver
bonus3,2,12,14,14,333,328,1.0,0.5923,158,0.4817,0.4745,8736.3,slow_solver
bonus3,3,0,14,14,337,328,1.0,0.0752,38,0.1159,0.1128,3012.4,slow_solver
bonus3,3,1,14,14,335,328,1.0,0.3237,68,0.2073,0.203,6646.9,slow_solver
bonus3,3,2,14,14,344,328,1.0,0.4366,77,0.2348,0.2238,4019.0,slow_solver
bonus3,3,3,14,14,350,328,1.0,0.4836,102,0.311,0.2914,24399.2,slow_solver
bonus3,3,4,14,14,350,328,1.0,0.5266,102,0.311,0.2914,3518.7,slow_solver
bonus3,3,5,14,14,358,328,1.0,0.5436,111,0.3384,0.3101,3794.3,slow_solver
bonus3,3,6,14,14,376,328,1.0,0.5875,105,0.3201,0.2793,8276.4,slow_solver
bonus3,3,7,14,14,342,328,1.0,0.6348,111,0.3384,0.3246,2320.2,slow_solver
bonus3,3,8,14,14,390,328,1.0,0.6238,80,0.2439,0.2051,2834.9,slow_solver
bonus3,3,9,14,14,344,328,1.0,0.6671,96,0.2927,0.2791,5262.2,slow_solver
bonus3,3,10,14,14,349,328,1.0,0.6613,89,0.2713,0.255,2389.7,slow_solver
bonus3,3,11,14,14,381,328,1.0,0.6007,101,0.3079,0.2651,2422.1,slow_solver
bonus3,3,12,14,14,378,328,1.0,0.5698,117,0.3567,0.3095,2953.5,slow_solver
bonus3,3,13,14,14,352,328,1.0,0.5715,141,0.4299,0.4006,2648.9,slow_solver
bonus3,4,0,14,14,330,328,1.0,0.1003,36,0.1098,0.1091,2105.4,slow_solver
bonus3,4,1,14,14,356,328,1.0,0.3245,89,0.2713,0.25,3739.7,slow_solver
bonus3,4,2,14,14,331,328,1.0,0.4502,129,0.3933,0.3897,3870.8,slow_solver
bonus3,4,3,14,14,371,328,1.0,0.452,112,0.3415,0.3019,2619.8,slow_solver
bonus3,4,5,14,14,349,328,1.0,0.5644,124,0.378,0.3553,4720.0,slow_solver
bonus3,4,6,14,14,349,328,1.0,0.6164,94,0.2866,0.2693,2889.6,slow_solver
bonus3,4,7,14,14,348,328,1.0,0.6525,85,0.2591,0.2443,2318.2,slow_solver
bonus3,4,8,14,14,353,328,1.0,0.6662,98,0.2988,0.2776,4370.0,slow_solver
bonus3,4,9,14,14,358,328,1.0,0.6609,74,0.2256,0.2067,1948.0,slow_solver
bonus3,4,10,14,14,350,328,1.0,0.6792,83,0.253,0.2371,3702.4,slow_solver
bonus3,4,11,14,14,356,328,1.0,0.6044,94,0.2866,0.264,2885.0,slow_solver
bonus3,4,13,14,14,342,328,1.0,0.5714,65,0.1982,0.1901,2695.4,slow_solver
bonus3,5,0,14,14,334,328,1.0,0.108,40,0.122,0.1198,2284.2,slow_solver
bonus3,5,1,14,14,343,328,1.0,0.3366,69,0.2104,0.2012,5349.4,slow_solver
bonus3,5,3,14,14,355,328,1.0,0.4763,92,0.2805,0.2592,2538.6,slow_solver
bonus3,5,4,14,14,336,328,1.0,0.5406,122,0.372,0.3631,3776.2,slow_solver
bonus3,5,5,14,14,455,328,1.0,0.5317,125,0.3811,0.2747,3022.8,slow_solver
bonus3,5,6,14,14,339,328,1.0,0.6255,127,0.3872,0.3746,3036.0,slow_solver
bonus3,5,7,14,14,390,328,1.0,0.626,115,0.3506,0.2949,2440.5,slow_solver
bonus3,5,8,14,14,350,328,1.0,0.6781,96,0.2927,0.2743,3741.8,slow_solver
bonus3,5,9,14,14,354,328,1.0,0.6799,82,0.25,0.2316,3786.7,slow_solver
bonus3,5,10,14,14,360,328,1.0,0.6757,95,0.2896,0.2639,3942.0,slow_solver
bonus3,5,11,14,14,531,328,1.0,0.5715,143,0.436,0.2693,2212.9,slow_solver
bonus3,5,12,14,14,340,328,1.0,0.612,97,0.2957,0.2853,1969.4,slow_solver
bonus3,5,13,14,14,486,328,1.0,0.5535,112,0.3415,0.2305,2640.9,slow_solver
bonus3,6,0,14,14,341,328,1.0,0.1166,42,0.128,0.1232,2085.6,slow_solver
bonus3,6,1,14,14,343,328,1.0,0.3365,104,0.3171,0.3032,54801.6,slow_solver
bonus3,6,2,14,14,342,328,1.0,0.39,122,0.372,0.3567,3249.8,slow_solver
bonus3,6,3,14,14,354,328,1.0,0.4774,83,0.253,0.2345,3090.2,slow_solver
bonus3,6,4,14,14,347,328,1.0,0.558,99,0.3018,0.2853,2832.0,slow_solver
bonus3,6,5,14,14,351,328,1.0,0.5966,104,0.3171,0.2963,3939.9,slow_solver
bonus3,6,7,14,14,342,328,1.0,0.6429,118,0.3598,0.345,4004.7,slow_solver
bonus3,6,8,14,14,355,328,1.0,0.6626,80,0.2439,0.2254,2668.6,slow_solver
bonus3,6,9,14,14,340,328,1.0,0.6817,62,0.189,0.1824,3072.2,slow_solver
bonus3,6,10,14,14,358,328,1.0,0.6625,87,0.2652,0.243,3296.7,slow_solver
bonus3,6,11,14,14,355,328,1.0,0.5969,125,0.3811,0.3521,3055.0,slow_solver
bonus3,6,13,14,14,333,328,1.0,0.5669,78,0.2378,0.2342,10808.7,slow_solver
bonus3,7,0,14,14,335,328,1.0,0.1492,24,0.0732,0.0716,3402.9,slow_solver
bonus3,7,2,14,14,340,328,1.0,0.3923,73,0.2226,0.2147,3071.7,slow_solver
bonus3,7,3,14,14,343,328,1.0,0.4936,86,0.2622,0.2507,2541.9,slow_solver
bonus3,7,4,14,14,341,328,1.0,0.5361,76,0.2317,0.2229,3292.8,slow_solver
bonus3,7,5,14,14,451,328,1.0,0.5657,128,0.3902,0.2838,5374.0,slow_solver
bonus3,7,6,14,14,332,328,1.0,0.6269,118,0.3598,0.3554,2650.4,slow_solver
bonus3,7,7,14,14,486,328,1.0,0.5815,129,0.3933,0.2654,2710.4,slow_solver
bonus3,7,8,14,14,344,328,1.0,0.6522,103,0.314,0.2994,3038.9,slow_solver
bonus3,7,9,14,14,356,328,1.0,0.6508,74,0.2256,0.2079,3967.0,slow_solver
bonus3,7,10,14,14,346,328,1.0,0.6524,84,0.2561,0.2428,3140.7,slow_solver
bonus3,7,11,14,14,453,328,1.0,0.5455,135,0.4116,0.298,3247.8,slow_solver
bonus3,7,12,14,14,338,328,1.0,0.5553,116,0.3537,0.3432,3369.4,slow_solver
bonus3,7,13,14,14,433,328,1.0,0.5044,143,0.436,0.3303,4088.1,slow_solver
bonus3,8,0,14,14,340,328,1.0,0.1535,44,0.1341,0.1294,9636.1,slow_solver
bonus3,8,2,14,14,336,328,1.0,0.3878,80,0.2439,0.2381,2422.8,slow_solver
bonus3,8,3,14,14,347,328,1.0,0.4831,74,0.2256,0.2133,3169.9,slow_solver
bonus3,8,4,14,14,339,328,1.0,0.5521,75,0.2287,0.2212,3534.8,slow_solver
bonus3,8,5,14,14,340,328,1.0,0.577,105,0.3201,0.3088,3683.1,slow_solver
bonus3,8,7,14,14,343,328,1.0,0.6162,119,0.3628,0.3469,2618.9,slow_solver
bonus3,8,8,14,14,356,328,1.0,0.6268,89,0.2713,0.25,2964.6,slow_solver
bonus3,8,9,14,14,334,328,1.0,0.6495,87,0.2652,0.2605,14690.0,slow_solver
bonus3,8,10,14,14,361,328,1.0,0.5943,98,0.2988,0.2715,2784.0,slow_solver
bonus3,8,11,14,14,340,328,1.0,0.5658,135,0.4116,0.3971,3762.9,slow_solver
bonus3,8,12,14,14,429,328,1.0,0.4986,167,0.5091,0.3893,3480.2,slow_solver
bonus3,8,13,14,14,330,328,1.0,0.5076,156,0.4756,0.4727,5443.8,slow_solver
bonus3,9,0,14,14,346,328,1.0,0.1573,70,0.2134,0.2023,6161.1,slow_solver
bonus3,9,1,14,14,332,328,1.0,0.3108,161,0.4909,0.4849,3505.7,slow_solver
bonus3,9,2,14,14,399,328,1.0,0.3325,136,0.4146,0.3409,2576.7,slow_solver
bonus3,9,3,14,14,345,328,1.0,0.4667,111,0.3384,0.3217,4853.6,slow_solver
bonus3,9,4,14,14,340,328,1.0,0.5202,87,0.2652,0.2559,3376.3,slow_solver
bonus3,9,5,14,14,361,328,1.0,0.551,92,0.2805,0.2548,2669.1,slow_solver
bonus3,9,6,14,14,333,328,1.0,0.5765,116,0.3537,0.3483,2795.4,slow_solver
bonus3,9,7,14,14,369,328,1.0,0.5777,94,0.2866,0.2547,7797.2,slow_solver
bonus3,9,8,14,14,345,328,1.0,0.6041,108,0.3293,0.313,4598.5,slow_solver
bonus3,9,9,14,14,387,328,1.0,0.5533,106,0.3232,0.2739,18456.5,slow_solver
bonus3,9,10,14,14,341,328,1.0,0.5662,133,0.4055,0.39,2776.6,slow_solver
bonus3,9,11,14,14,415,328,1.0,0.4877,148,0.4512,0.3566,3762.6,slow_solver
bonus3,9,12,14,14,355,328,1.0,0.501,195,0.5945,0.5493,59472.5,slow_solver
bonus3,10,0,14,14,329,328,1.0,0.1805,39,0.1189,0.1185,3333.6,slow_solver
bonus3,10,1,14,14,341,328,1.0,0.3201,73,0.2226,0.2141,2532.2,slow_solver
bonus3,10,2,14,14,336,328,1.0,0.4118,112,0.3415,0.3333,3234.1,slow_solver
bonus3,10,3,14,14,374,328,1.0,0.4471,80,0.2439,0.2139,2596.5,slow_solver
bonus3,10,4,14,14,337,328,1.0,0.505,102,0.311,0.3027,4099.1,slow_solver
bonus3,10,5,14,14,381,328,1.0,0.5389,101,0.3079,0.2651,3689.8,slow_solver
bonus3,10,6,14,14,343,328,1.0,0.5654,70,0.2134,0.2041,2659.9,slow_solver
bonus3,10,7,14,14,341,328,1.0,0.5825,73,0.2226,0.2141,3529.5,slow_solver
bonus3,10,8,14,14,345,328,1.0,0.5942,90,0.2744,0.2609,2838.2,slow_solver
bonus3,10,9,14,14,355,328,1.0,0.5558,86,0.2622,0.2423,2375.1,slow_solver
bonus3,10,11,14,14,345,328,1.0,0.4864,149,0.4543,0.4319,8421.4,slow_solver
bonus3,10,12,14,14,380,328,1.0,0.4692,105,0.3201,0.2763,3704.0,slow_solver
bonus3,10,13,14,14,331,328,1.0,0.4684,112,0.3415,0.3384,2866.2,slow_solver
bonus3,11,0,14,14,336,328,1.0,0.1863,30,0.0915,0.0893,3218.6,slow_solver
bonus3,11,1,14,14,332,328,1.0,0.3192,90,0.2744,0.2711,3547.0,slow_solver
bonus3,11,2,14,14,349,328,1.0,0.3773,90,0.2744,0.2579,2448.2,slow_solver
bonus3,11,3,14,14,336,328,1.0,0.4468,113,0.3445,0.3363,2860.9,slow_solver
bonus3,11,4,14,14,382,328,1.0,0.4473,97,0.2957,0.2539,2775.5,slow_solver
bonus3,11,5,14,14,335,328,1.0,0.528,103,0.314,0.3075,3765.0,slow_solver
bonus3,11,6,14,14,353,328,1.0,0.5171,95,0.2896,0.2691,3197.0,slow_solver
bonus3,11,7,14,14,334,328,1.0,0.5337,101,0.3079,0.3024,3002.1,slow_solver
bonus3,11,8,14,14,346,328,1.0,0.5405,93,0.2835,0.2688,2873.3,slow_solver
bonus3,11,9,14,14,339,328,1.0,0.5486,96,0.2927,0.2832,4175.4,slow_solver
bonus3,11,11,14,14,343,328,1.0,0.4757,83,0.253,0.242,1887.5,slow_solver
bonus3,11,12,14,14,344,328,1.0,0.4844,64,0.1951,0.186,2254.7,slow_solver
bonus3,11,13,14,14,342,328,1.0,0.4646,77,0.2348,0.2251,5263.1,slow_solver
bonus3,12,0,14,14,335,328,1.0,0.1933,144,0.439,0.4299,4845.4,slow_solver
bonus3,12,1,14,14,357,328,1.0,0.1968,114,0.3476,0.3193,33865.2,slow_solver
bonus3,12,2,14,14,348,328,1.0,0.2624,153,0.4665,0.4397,4173.6,slow_solver
bonus3,12,3,14,14,405,328,1.0,0.2848,114,0.3476,0.2815,3938.6,slow_solver
bonus3,12,4,14,14,333,328,1.0,0.4275,141,0.4299,0.4234,3744.5,slow_solver
bonus3,12,5,14,14,343,328,1.0,0.4679,80,0.2439,0.2332,3462.6,slow_solver
bonus3,12,6,14,14,340,328,1.0,0.4808,106,0.3232,0.3118,5482.9,slow_solver
bonus3,12,7,14,14,404,328,1.0,0.3737,138,0.4207,0.3416,3299.2,slow_solver
bonus3,12,8,14,14,344,328,1.0,0.4206,121,0.3689,0.3517,5364.6,slow_solver
bonus3,12,9,14,14,369,328,1.0,0.4247,134,0.4085,0.3631,18962.7,slow_solver
bonus3,12,10,14,14,364,328,1.0,0.4341,104,0.3171,0.2857,2067.6,slow_solver
bonus3,12,11,14,14,340,328,1.0,0.4638,106,0.3232,0.3118,3133.8,slow_solver
bonus3,12,12,14,14,339,328,1.0,0.4699,63,0.1921,0.1858,2237.0,slow_solver
bonus3,12,13,14,14,340,328,1.0,0.4495,73,0.2226,0.2147,9381.9,slow_solver
bonus3,13,3,14,14,332,328,1.0,0.2981,147,0.4482,0.4428,4155.8,slow_solver
bonus3,13,4,14,14,348,328,1.0,0.3042,97,0.2957,0.2787,4325.2,slow_solver
bonus3,13,5,14,14,336,328,1.0,0.3477,73,0.2226,0.2173,21510.0,slow_solver
bonus3,13,6,14,14,340,328,1.0,0.3585,81,0.247,0.2382,2510.9,slow_solver
bonus3,13,7,14,14,330,328,1.0,0.3746,162,0.4939,0.4909,2663.5,slow_solver
bonus3,13,10,14,14,329,328,1.0,0.4395,133,0.4055,0.4043,2802.6,slow_solver
bonus3,13,11,14,14,338,328,1.0,0.4369,89,0.2713,0.2633,2775.3,slow_solver
bonus3,13,12,14,14,343,328,1.0,0.443,71,0.2165,0.207,2688.9,slow_solver
bonus3,13,13,14,14,333,328,1.0,0.4467,122,0.372,0.3664,5587.6,slow_solver
